"","booking.status","number.of.adults","number.of.children","number.of.weekend.nights","number.of.week.nights","car.parking.space","lead.time","repeated","P.C","P.not.C","average.price","special.requests","day","month","year","type.of.meal_Meal Plan 2","type.of.meal_Meal Plan 3","type.of.meal_Not Selected","room.type_Room_Type 2","room.type_Room_Type 3","room.type_Room_Type 4","room.type_Room_Type 5","room.type_Room_Type 6","room.type_Room_Type 7","market.segment.type_Complementary","market.segment.type_Corporate","market.segment.type_Offline","market.segment.type_Online"
"222",0,2,0,0,1,0,118,0,0,0,86,0,1,3,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"223",0,2,0,1,5,0,56,0,0,0,118.95,0,5,9,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"224",0,2,0,0,2,0,107,0,0,0,130,1,10,6,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"225",0,2,0,1,3,0,70,0,0,0,90.56,1,14,4,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"226",0,2,0,0,2,0,76,0,0,0,87.3,1,1,4,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"227",1,2,2,2,2,0,144,0,0,0,177.65,1,27,5,2018,0,0,0,0,0,0,0,1,0,0,0,0,1
"228",0,1,2,2,2,0,4,0,0,0,200.75,2,19,9,2017,0,0,0,0,0,0,0,1,0,0,0,0,1
"229",0,2,1,0,2,0,15,0,0,0,127,1,18,3,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"230",1,1,0,1,2,0,32,0,0,0,72.9,0,5,2,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"231",1,3,0,1,1,0,49,0,0,0,159.3,0,7,5,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"232",0,2,1,1,3,0,77,0,0,0,135.15,1,12,5,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"233",0,1,0,0,2,0,22,0,0,0,90,0,28,10,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"234",0,2,0,1,0,0,0,0,0,0,114,0,18,10,2017,0,0,1,0,0,0,0,0,0,0,0,0,1
"235",0,2,1,0,1,1,58,0,0,0,125.1,1,21,6,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"236",0,2,0,2,6,0,4,0,0,0,95.13,1,14,8,2017,0,0,1,0,0,0,0,0,0,0,0,0,1
"237",1,2,0,0,2,0,117,0,0,0,105.84,0,29,4,2018,0,0,0,0,0,0,1,0,0,0,0,0,1
"238",1,2,0,1,3,0,36,0,0,0,102,0,26,12,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"239",0,2,0,2,2,0,35,0,0,0,74.8,2,2,12,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"240",1,2,0,1,0,0,31,0,0,0,94.5,0,24,4,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"241",0,2,0,2,4,0,79,0,0,0,120.6,0,16,6,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"242",0,2,0,1,2,0,1,0,0,0,139.33,0,9,10,2017,0,0,0,0,0,0,0,0,0,0,0,0,1
"243",0,2,0,0,2,0,21,0,0,0,105,0,3,9,2017,0,0,0,0,0,0,0,0,0,0,0,0,1
"244",0,2,0,0,2,0,12,0,0,0,100,1,14,9,2018,0,0,1,0,0,0,0,0,0,0,1,0,0
"245",0,2,0,1,0,0,33,0,0,0,80.3,1,8,2,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"246",0,1,0,0,2,0,164,0,0,0,100,0,2,10,2017,0,0,0,0,0,0,0,0,0,0,0,1,0
"247",0,2,0,0,3,1,78,0,0,0,105.3,1,24,3,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"248",1,2,0,0,4,0,18,0,0,0,112.8,0,31,5,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"249",1,2,0,1,2,0,21,0,0,0,151,0,15,8,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"250",0,1,0,1,3,0,0,0,0,0,91,1,9,11,2017,0,0,0,0,0,0,0,0,0,0,0,0,1
"251",1,3,0,2,1,0,152,0,0,0,146.7,1,13,8,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"252",0,2,0,2,3,0,43,0,0,0,58.4,0,2,10,2017,0,0,0,0,0,0,0,0,0,0,0,1,0
"253",1,2,0,0,4,0,177,0,0,0,80.75,1,26,7,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"254",0,2,0,1,1,0,47,0,0,0,76.5,0,21,5,2018,0,0,1,0,0,0,0,0,0,0,0,1,0
"255",0,3,0,0,3,0,57,0,0,0,140.13,0,7,9,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"256",0,2,0,2,4,0,60,0,0,0,76,1,15,11,2017,0,0,1,0,0,0,0,0,0,0,0,0,1
"257",0,2,0,0,1,0,0,0,0,0,200,0,16,9,2017,0,0,0,0,0,0,0,0,0,0,0,0,1
"258",1,2,0,0,2,0,102,0,0,0,101.5,0,16,10,2017,1,0,0,0,0,0,0,0,0,0,0,0,1
"259",0,2,0,0,3,0,71,0,0,0,108,1,18,10,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"260",0,3,0,2,3,0,111,0,0,0,189,1,23,7,2018,1,0,0,0,0,1,0,0,0,0,0,0,1
"261",0,3,0,1,1,0,1,0,0,0,166,3,11,6,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"262",0,2,0,1,1,0,4,0,0,0,67.5,0,16,1,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"263",0,2,0,1,3,0,25,0,0,0,78.54,1,14,9,2017,0,0,0,0,0,1,0,0,0,0,0,0,1
"264",1,1,0,2,2,0,209,0,0,0,152.1,1,6,11,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"265",1,1,0,2,1,0,93,0,0,0,115,0,15,10,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"266",0,2,0,2,5,0,53,0,0,0,66.53,2,2,9,2017,0,0,1,0,0,0,0,0,0,0,0,0,1
"267",0,1,0,0,2,0,1,1,0,1,0,1,12,8,2017,0,0,0,0,0,0,0,0,0,1,0,0,0
"268",0,1,0,2,1,0,4,0,0,0,0,1,23,8,2017,0,0,0,0,0,0,0,0,0,1,0,0,0
"269",1,2,0,0,3,0,302,0,0,0,90.3,2,29,12,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"270",0,2,0,0,2,0,122,0,0,0,85,0,15,4,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"271",0,1,0,0,1,0,16,0,0,0,75,0,11,3,2018,0,0,0,0,0,0,0,0,0,0,1,0,0
"272",1,2,0,2,4,0,28,0,0,0,115.37,1,28,8,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"273",1,2,0,1,2,0,161,0,0,0,130,0,25,3,2018,1,0,0,0,0,0,0,0,0,0,0,0,1
"274",0,3,0,0,2,0,57,0,0,0,126,2,9,12,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"275",0,2,0,1,0,0,19,0,0,0,94.35,1,12,6,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"276",0,3,0,2,4,0,109,0,0,0,118.46,4,6,7,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"277",1,1,0,0,2,0,239,0,0,0,90.6,0,15,6,2018,1,0,0,0,0,0,0,0,0,0,0,0,1
"278",0,1,0,2,1,0,33,0,0,0,82.9,2,5,3,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"279",0,2,0,0,3,0,11,0,0,0,95.33,1,18,8,2017,0,0,0,0,0,0,0,0,0,0,0,0,1
"280",0,3,0,2,5,0,40,0,0,0,135.64,1,21,4,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"281",0,3,0,1,1,0,45,0,0,0,122.4,0,18,6,2018,0,0,0,0,0,1,0,0,0,0,0,1,0
"282",1,2,0,1,3,0,41,0,0,0,116.1,0,9,5,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"283",1,2,0,0,4,0,167,0,0,0,62.18,0,28,6,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"284",1,2,0,0,4,0,62,0,0,0,63.75,0,9,3,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"285",1,1,0,1,4,0,113,0,0,0,118.8,0,7,9,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"286",0,2,0,0,2,1,1,0,0,0,167,0,10,8,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"287",0,2,2,2,2,0,84,0,0,0,187.85,1,13,5,2018,0,0,0,0,0,0,0,1,0,0,0,0,1
"288",1,0,2,2,2,0,68,0,0,0,108.38,1,24,4,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"289",0,2,0,0,1,0,9,1,0,3,0,1,7,9,2018,0,0,0,1,0,0,0,0,0,1,0,0,0
"290",1,3,0,1,2,0,245,0,0,0,128.7,0,28,10,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"291",0,2,0,1,3,0,80,0,0,0,80.33,1,17,3,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"292",1,2,0,1,1,0,7,0,0,0,140,1,22,8,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"293",0,2,1,1,1,0,128,0,0,0,76.5,2,8,8,2017,0,0,0,0,0,0,0,0,0,0,0,0,1
"294",0,2,0,2,1,0,100,0,0,0,105.3,1,1,5,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"295",1,2,0,2,1,0,118,0,0,0,87.3,1,3,4,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"296",1,1,0,0,3,0,166,0,0,0,110,0,1,11,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"297",0,1,0,0,1,0,41,0,0,0,83,0,4,9,2017,1,0,0,0,0,0,0,0,0,0,0,1,0
"298",0,2,0,2,2,0,174,0,0,0,99.45,1,13,8,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"299",0,2,1,2,1,0,27,0,0,0,104.5,3,27,12,2017,1,0,0,0,0,0,0,0,0,0,0,1,0
"300",0,2,0,2,6,0,2,0,0,0,92.54,2,16,11,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"301",0,1,0,0,3,0,37,0,0,0,95,0,13,10,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"302",1,1,0,0,2,0,188,0,0,0,130,0,15,6,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"303",0,2,0,2,1,0,68,1,1,0,63,1,2,1,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"304",1,2,0,1,2,0,189,0,0,0,109.8,0,28,10,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"305",0,2,0,1,0,0,10,0,0,0,103,0,16,5,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"306",0,3,0,2,1,0,19,0,0,0,130,1,20,2,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"307",1,2,0,0,2,0,61,0,0,0,117,0,23,3,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"308",0,2,0,0,4,0,95,0,0,0,60.5,0,29,12,2017,0,0,0,0,0,1,0,0,0,0,0,1,0
"309",0,2,0,0,1,0,83,0,0,0,112.2,0,30,9,2017,1,0,0,0,0,0,0,0,0,0,0,1,0
"310",1,2,0,1,3,0,37,0,0,0,135.9,0,1,8,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"311",1,2,0,1,0,0,19,0,0,0,151,1,25,7,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"312",0,2,2,0,2,0,22,0,0,0,239,2,16,9,2018,0,0,0,0,0,0,0,1,0,0,0,0,1
"313",0,2,0,2,1,0,22,0,0,0,59.09,0,26,12,2017,0,0,0,0,0,0,0,0,0,0,0,0,1
"314",1,2,0,2,5,0,151,0,0,0,103.09,0,9,7,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"315",0,2,0,2,1,0,26,0,0,0,87,0,28,2,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"316",1,3,0,1,0,0,27,0,0,0,137,0,17,4,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"317",0,2,0,0,2,0,79,0,0,0,109,0,24,6,2018,1,0,0,0,0,0,0,0,0,0,0,1,0
"318",1,2,0,1,1,0,247,0,0,0,115,1,6,6,2018,1,0,0,0,0,0,0,0,0,0,0,0,1
"319",0,2,0,2,3,0,189,0,0,0,99.45,1,17,7,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"320",1,2,0,0,2,0,320,0,0,0,115,1,18,8,2018,1,0,0,0,0,0,0,0,0,0,0,0,1
"321",0,3,0,1,2,0,27,0,0,0,130,2,22,2,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"322",0,1,0,1,0,0,51,1,0,3,65,0,22,5,2018,0,0,0,0,0,0,0,0,0,0,1,0,0
"323",1,2,0,0,2,0,245,0,0,0,75,0,17,6,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"324",1,2,1,1,2,0,52,0,0,0,132.9,0,8,7,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"325",0,1,0,2,0,0,13,0,0,0,120,0,18,10,2017,0,0,0,0,0,0,0,0,0,0,0,0,1
"326",1,2,0,0,2,0,46,0,0,0,79.2,1,11,11,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"327",1,3,0,2,1,0,84,0,0,0,159.3,0,28,8,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"328",1,1,0,0,2,0,188,0,0,0,130,0,15,6,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"329",0,2,0,0,3,0,19,1,1,0,90,0,6,10,2017,0,0,0,0,0,0,0,0,0,0,0,1,0
"330",0,2,0,0,2,0,67,0,0,0,140.4,1,27,5,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"331",0,2,0,0,1,0,0,0,0,0,75,0,11,8,2017,0,0,0,0,0,0,0,0,0,0,0,0,1
"332",1,2,0,0,2,0,273,0,0,0,109,0,17,7,2017,1,0,0,0,0,0,0,0,0,0,0,0,1
"333",1,2,0,2,1,0,110,0,0,0,94.5,0,25,7,2017,1,0,0,0,0,0,0,0,0,0,0,0,1
"334",0,1,0,0,1,0,0,1,0,1,75,0,15,12,2017,0,0,0,0,0,0,0,0,0,0,1,0,0
"335",0,2,0,1,2,0,32,0,0,0,75,1,23,10,2017,0,0,0,0,0,1,0,0,0,0,0,1,0
"336",0,2,0,2,1,0,282,0,0,0,76.67,0,10,10,2017,0,0,0,0,0,0,0,0,0,0,0,1,0
"337",0,2,0,2,2,0,38,0,0,0,126,0,2,10,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"338",0,2,0,1,1,0,175,0,0,0,85.5,1,23,7,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"339",1,2,0,0,3,0,143,0,0,0,140.7,0,18,8,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"340",0,2,0,2,2,0,127,0,0,0,103.7,1,26,6,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"341",0,1,0,0,1,0,0,0,0,0,142,0,8,9,2017,0,0,0,0,0,0,0,0,0,0,0,0,1
"342",0,2,1,2,5,0,95,0,0,0,103.7,3,21,12,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"343",0,1,0,1,2,0,118,0,0,0,110,0,6,6,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"344",0,2,0,0,3,0,45,0,0,0,75,0,10,11,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"345",0,3,0,1,1,0,69,0,0,0,137.7,0,25,7,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"346",0,2,0,0,1,0,57,0,0,0,87.3,3,7,9,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"347",0,1,0,0,2,0,5,1,0,4,0,4,24,8,2018,0,0,0,0,0,0,0,0,0,1,0,0,0
"348",0,2,0,0,2,0,39,0,0,0,101.5,0,14,8,2017,1,0,0,0,0,0,0,0,0,0,0,1,0
"349",0,2,0,0,1,0,0,0,0,0,97,1,24,2,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"350",0,3,0,1,1,0,89,0,0,0,150.3,1,15,8,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"351",0,2,0,0,4,0,85,0,0,0,82.45,0,29,3,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"352",0,1,0,0,1,1,4,1,0,3,103,1,1,7,2018,0,0,0,0,0,1,0,0,0,0,1,0,0
"353",1,1,0,2,6,0,11,0,0,0,145,0,5,7,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"354",0,1,0,1,1,0,12,0,0,0,145,1,11,7,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"355",0,2,0,2,2,0,77,0,0,0,134.85,1,14,5,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"356",0,2,1,1,1,0,14,0,0,0,168.25,1,22,10,2018,0,0,0,0,0,0,0,1,0,0,0,0,1
"357",1,1,0,2,1,0,1,0,0,0,60,0,28,2,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"358",0,2,0,1,3,0,133,0,0,0,76,0,13,6,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"359",0,2,0,1,2,0,3,0,0,0,63.5,1,10,8,2017,0,0,0,0,0,0,0,0,0,0,0,1,0
"360",0,2,0,2,0,0,19,0,0,0,95,0,18,9,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"361",0,2,0,2,2,0,86,0,0,0,90.95,3,3,9,2018,0,0,0,0,0,1,0,0,0,0,0,1,0
"362",0,2,0,0,2,0,23,0,0,0,98.4,2,16,10,2017,0,0,0,0,0,0,0,0,0,0,0,0,1
"363",0,2,0,0,1,0,65,0,0,0,135.9,1,22,9,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"364",0,2,0,0,2,0,1,0,0,0,130,1,16,11,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"365",0,2,0,0,1,0,66,0,0,0,81.9,2,19,11,2017,0,0,0,0,0,1,0,0,0,0,0,0,1
"366",0,3,0,1,4,0,50,0,0,0,78.85,1,22,2,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"367",1,2,0,2,3,0,87,0,0,0,141.3,0,26,6,2018,1,0,0,0,0,0,0,0,0,0,0,0,1
"368",0,2,0,1,1,0,159,0,0,0,70,1,9,4,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"369",0,2,0,2,3,0,39,0,0,0,170.1,2,13,8,2018,1,0,0,0,0,0,0,0,0,0,0,0,1
"370",1,2,0,2,0,0,386,0,0,0,115,1,23,10,2018,1,0,0,0,0,0,0,0,0,0,0,0,1
"371",0,2,2,0,5,0,22,0,0,0,199,0,29,12,2017,0,0,0,0,0,0,0,1,0,0,0,0,1
"372",0,2,0,2,2,0,102,0,0,0,82.45,0,10,7,2018,0,0,0,0,0,1,0,0,0,0,0,1,0
"373",0,4,0,0,3,0,86,0,0,0,192.86,1,20,10,2018,0,0,0,0,0,0,0,0,1,0,0,0,1
"374",0,2,0,2,2,0,56,0,0,0,185,0,25,9,2017,0,0,0,0,0,0,0,0,0,0,0,1,0
"375",0,2,0,2,6,0,36,0,0,0,68.07,1,10,12,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"376",0,2,0,0,3,0,50,0,0,0,118.8,1,4,10,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"377",1,2,0,0,2,0,115,0,0,0,104.4,0,27,10,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"378",0,1,0,0,1,0,0,1,0,12,65,0,23,3,2018,0,0,0,0,0,0,0,0,0,0,1,0,0
"379",1,2,0,1,3,0,35,0,0,0,71.1,0,3,3,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"380",0,2,0,2,1,0,17,0,0,0,95,0,21,5,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"381",1,2,0,4,11,0,237,0,0,0,116.62,1,13,9,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"382",0,2,0,0,4,0,125,0,0,0,136,2,7,9,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"383",1,2,2,2,2,0,32,0,0,0,147.9,0,2,12,2018,0,0,0,0,0,0,0,1,0,0,0,0,1
"384",0,2,0,2,0,0,5,0,0,0,123.7,0,18,9,2018,0,0,1,0,0,0,0,0,0,0,0,1,0
"385",1,2,0,2,1,0,91,0,0,0,135.9,0,19,6,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"386",0,2,0,0,2,0,102,0,0,0,109,0,16,10,2017,1,0,0,0,0,0,0,0,0,0,0,1,0
"387",0,3,0,2,1,0,9,0,0,0,186,1,20,3,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"388",1,3,0,1,3,0,155,0,0,0,115.6,1,26,12,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"389",1,2,2,0,1,0,0,0,0,0,221,0,14,5,2018,0,0,0,0,0,0,0,1,0,0,0,0,1
"390",0,1,0,0,3,0,11,0,0,0,65,0,15,9,2017,0,0,0,0,0,0,0,0,0,0,1,0,0
"391",0,1,0,0,1,0,0,0,0,0,80,0,19,2,2018,0,0,0,0,0,0,0,0,0,0,1,0,0
"392",0,2,1,1,4,0,86,0,0,0,73.83,0,23,3,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"393",0,1,0,0,1,1,18,1,3,19,67,0,18,10,2018,0,0,0,0,0,0,0,0,0,0,1,0,0
"394",0,2,0,0,2,0,58,0,0,0,80.3,1,4,3,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"395",0,2,0,2,1,0,54,0,0,0,85,0,30,4,2018,0,0,1,0,0,0,0,0,0,0,0,1,0
"396",1,2,1,2,3,0,25,0,0,0,152.1,1,23,7,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"397",0,2,0,0,2,0,107,0,0,0,89.25,1,9,9,2017,0,0,0,0,0,0,0,0,0,0,0,0,1
"398",0,1,0,0,4,0,100,0,0,0,110,0,28,9,2018,1,0,0,0,0,0,0,0,0,0,0,1,0
"399",1,2,0,1,2,0,273,0,0,0,95,0,13,5,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"400",0,2,0,0,1,0,29,0,0,0,79,0,18,3,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"401",1,2,0,0,1,0,221,0,0,0,80,0,12,8,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"402",1,2,0,2,2,0,213,0,0,0,102.85,2,1,10,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"403",1,2,0,1,2,0,198,0,0,0,90,0,9,9,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"404",0,2,0,1,2,0,81,0,0,0,62.37,2,29,1,2018,0,0,0,1,0,0,0,0,0,0,0,0,1
"405",0,2,0,0,1,0,23,0,0,0,98,0,8,4,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"406",1,2,0,0,3,0,26,0,0,0,117.67,1,17,9,2017,0,0,0,0,0,0,0,0,0,0,0,0,1
"407",0,2,0,2,1,0,20,0,0,0,141,1,18,6,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"408",1,2,1,1,3,0,124,0,0,0,156.61,2,26,12,2018,0,0,0,0,0,0,0,1,0,0,0,0,1
"409",1,3,0,0,3,0,85,0,0,0,152.1,0,3,8,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"410",1,2,0,0,1,0,167,0,0,0,105.3,0,6,8,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"411",0,2,0,1,3,0,71,0,0,0,119.85,1,30,5,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"412",0,2,0,0,2,0,48,0,0,0,97.2,2,4,11,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"413",0,1,0,0,1,0,37,0,0,0,116.1,0,13,5,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"414",1,3,0,2,2,0,76,0,0,0,150.45,0,29,5,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"415",0,1,0,0,1,0,13,0,0,0,71,0,20,1,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"416",0,1,0,1,0,0,3,0,0,0,0,0,27,6,2018,0,0,0,0,0,0,0,0,0,1,0,0,0
"417",0,2,0,1,2,0,75,0,0,0,60,0,7,12,2017,0,0,0,0,0,1,0,0,0,0,0,1,0
"418",0,1,0,0,1,0,5,1,0,1,89,1,5,4,2018,0,0,0,0,0,0,0,0,0,0,1,0,0
"419",1,2,0,2,0,0,386,0,0,0,115,1,23,10,2018,1,0,0,0,0,0,0,0,0,0,0,0,1
"420",0,2,0,1,1,0,180,0,0,0,100,1,2,5,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"421",1,2,0,1,3,0,122,0,0,0,75.9,2,14,11,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"422",0,2,0,1,2,0,224,0,0,0,65,0,2,10,2017,0,0,0,0,0,0,0,0,0,0,0,1,0
"423",0,2,0,2,2,0,24,0,0,0,104.55,2,29,5,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"424",1,1,0,2,2,0,162,0,0,0,115,0,14,10,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"425",1,3,0,1,1,0,25,0,0,0,187,0,2,7,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"426",0,1,0,0,1,0,1,0,0,0,115,0,4,8,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"427",1,2,0,0,4,0,236,0,0,0,84.43,1,27,9,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"428",1,2,0,2,3,0,120,0,0,0,90.95,0,8,4,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"429",0,2,0,1,3,1,12,0,0,0,208,1,24,3,2018,1,0,0,0,0,1,0,0,0,0,0,0,1
"430",1,2,0,2,4,0,224,0,0,0,97.18,1,3,9,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"431",0,1,0,0,4,0,33,0,0,0,79.11,0,21,10,2017,1,0,0,0,0,0,0,0,0,0,0,1,0
"432",0,2,0,0,2,0,24,0,0,0,0,0,13,5,2018,0,0,0,0,0,0,0,0,0,1,0,0,0
"433",0,2,0,0,1,0,22,0,0,0,120,1,8,9,2017,0,0,0,0,0,1,0,0,0,0,0,0,1
"434",0,2,0,0,3,0,10,0,0,0,126,1,20,10,2017,0,0,0,0,0,0,0,0,0,0,0,0,1
"435",1,2,0,0,2,0,15,0,0,0,91,1,16,2,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"436",1,2,0,0,5,0,230,0,0,0,137,0,6,9,2018,1,0,0,0,0,0,0,0,0,0,0,0,1
"437",0,2,0,0,4,0,54,0,0,0,67.32,0,16,3,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"438",0,2,0,0,1,0,45,0,0,0,81.62,0,23,10,2017,0,0,0,0,0,0,0,0,0,0,0,0,1
"439",0,3,0,1,3,0,63,0,0,0,123.66,2,24,10,2018,1,0,0,0,0,1,0,0,0,0,0,0,1
"440",0,2,0,2,1,0,166,0,0,0,94.5,1,6,8,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"441",1,2,0,1,4,0,148,0,0,0,96.3,0,22,8,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"442",0,2,0,2,1,0,136,0,0,0,88.01,1,13,8,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"443",0,2,0,1,3,0,37,0,0,0,81.9,2,10,3,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"444",0,2,0,0,4,0,66,0,0,0,119.85,1,11,5,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"445",0,1,0,0,1,0,11,0,0,0,83.5,0,23,10,2017,0,0,0,0,0,0,0,0,0,0,0,1,0
"446",0,1,0,0,1,1,1,1,0,3,67,1,1,4,2018,0,0,0,0,0,0,0,0,0,0,1,0,0
